127.0.0.1 - - [16/Nov/2015:10:37:00 +0800] "GET / HTTP/1.1" 404 951
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:39:43 +0800] "GET /MyFirstJsp/img/11.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:39:57 +0800] "GET /MyFirstJsp/work_1116.jsp HTTP/1.1" 200 1422
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:39:57 +0800] "GET /MyFirstJsp/css/layout.css HTTP/1.1" 200 166
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:39:57 +0800] "GET /MyFirstJsp/img/24.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:39:57 +0800] "GET /MyFirstJsp/img/11.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:40:22 +0800] "GET /MyFirstJsp/work_1116.jsp HTTP/1.1" 200 1422
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:40:22 +0800] "GET /MyFirstJsp/css/layout.css HTTP/1.1" 200 167
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:40:22 +0800] "GET /MyFirstJsp/img/24.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:40:22 +0800] "GET /MyFirstJsp/img/11.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:40:32 +0800] "GET /MyFirstJsp/work_1116.jsp HTTP/1.1" 200 1422
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:40:32 +0800] "GET /MyFirstJsp/css/layout.css HTTP/1.1" 200 167
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:40:32 +0800] "GET /MyFirstJsp/img/24.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:40:32 +0800] "GET /MyFirstJsp/img/11.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:40:43 +0800] "GET /MyFirstJsp/work_1116.jsp HTTP/1.1" 200 1422
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:40:43 +0800] "GET /MyFirstJsp/css/layout.css HTTP/1.1" 200 138
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:40:43 +0800] "GET /MyFirstJsp/img/11.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:40:43 +0800] "GET /MyFirstJsp/img/24.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:41:57 +0800] "GET /MyFirstJsp/work_1116.jsp HTTP/1.1" 200 1422
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:41:57 +0800] "GET /MyFirstJsp/css/layout.css HTTP/1.1" 200 160
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:41:57 +0800] "GET /MyFirstJsp/img/11.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:41:57 +0800] "GET /MyFirstJsp/img/24.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:43:11 +0800] "GET /MyFirstJsp/work_1116.jsp HTTP/1.1" 200 1422
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:43:11 +0800] "GET /MyFirstJsp/img/24.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:43:11 +0800] "GET /MyFirstJsp/css/layout.css HTTP/1.1" 200 177
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:43:11 +0800] "GET /MyFirstJsp/img/11.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:43:11 +0800] "GET /MyFirstJsp/work_1116.jsp HTTP/1.1" 200 1422
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:43:11 +0800] "GET /MyFirstJsp/css/layout.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:43:11 +0800] "GET /MyFirstJsp/img/24.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:43:11 +0800] "GET /MyFirstJsp/img/11.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:43:11 +0800] "GET /MyFirstJsp/work_1116.jsp HTTP/1.1" 200 1422
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:43:11 +0800] "GET /MyFirstJsp/css/layout.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:43:11 +0800] "GET /MyFirstJsp/img/11.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:43:11 +0800] "GET /MyFirstJsp/img/24.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:43:12 +0800] "GET /MyFirstJsp/work_1116.jsp HTTP/1.1" 200 1422
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:43:12 +0800] "GET /MyFirstJsp/css/layout.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:43:12 +0800] "GET /MyFirstJsp/img/24.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:43:12 +0800] "GET /MyFirstJsp/img/11.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:43:12 +0800] "GET /MyFirstJsp/work_1116.jsp HTTP/1.1" 200 1422
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:43:12 +0800] "GET /MyFirstJsp/css/layout.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:43:12 +0800] "GET /MyFirstJsp/img/11.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:43:12 +0800] "GET /MyFirstJsp/img/24.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:46:02 +0800] "GET /MyFirstJsp/work_1116.jsp HTTP/1.1" 200 1560
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:46:02 +0800] "GET /MyFirstJsp/css/layout.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:46:02 +0800] "GET /MyFirstJsp/img/24.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:46:02 +0800] "GET /MyFirstJsp/img/11.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:46:13 +0800] "GET /MyFirstJsp/work_1116.jsp HTTP/1.1" 200 1560
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:46:13 +0800] "GET /MyFirstJsp/css/layout.css HTTP/1.1" 200 172
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:46:13 +0800] "GET /MyFirstJsp/img/24.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:46:13 +0800] "GET /MyFirstJsp/img/11.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:46:13 +0800] "GET /MyFirstJsp/work_1116.jsp HTTP/1.1" 200 1560
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:46:13 +0800] "GET /MyFirstJsp/css/layout.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:46:13 +0800] "GET /MyFirstJsp/img/24.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:46:13 +0800] "GET /MyFirstJsp/img/11.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:46:13 +0800] "GET /MyFirstJsp/work_1116.jsp HTTP/1.1" 200 1560
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:46:13 +0800] "GET /MyFirstJsp/css/layout.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:46:13 +0800] "GET /MyFirstJsp/img/24.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:46:13 +0800] "GET /MyFirstJsp/img/11.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:47:40 +0800] "GET /MyFirstJsp/work_1116.jsp HTTP/1.1" 200 16380
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:47:40 +0800] "GET /MyFirstJsp/css/layout.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:47:40 +0800] "GET /MyFirstJsp/img/11.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:47:40 +0800] "GET /MyFirstJsp/img/24.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:48:57 +0800] "GET /MyFirstJsp/work_1116.jsp HTTP/1.1" 200 16380
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:48:57 +0800] "GET /MyFirstJsp/img/24.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:48:57 +0800] "GET /MyFirstJsp/css/layout.css HTTP/1.1" 200 197
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:48:57 +0800] "GET /MyFirstJsp/img/11.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:49:25 +0800] "GET /MyFirstJsp/work_1116.jsp HTTP/1.1" 200 16380
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:49:25 +0800] "GET /MyFirstJsp/css/layout.css HTTP/1.1" 200 212
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:49:25 +0800] "GET /MyFirstJsp/img/24.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:49:25 +0800] "GET /MyFirstJsp/img/11.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:49:26 +0800] "GET /MyFirstJsp/work_1116.jsp HTTP/1.1" 200 16380
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:49:26 +0800] "GET /MyFirstJsp/css/layout.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:49:26 +0800] "GET /MyFirstJsp/img/24.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:49:26 +0800] "GET /MyFirstJsp/img/11.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:49:26 +0800] "GET /MyFirstJsp/work_1116.jsp HTTP/1.1" 200 16380
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:49:26 +0800] "GET /MyFirstJsp/css/layout.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:49:26 +0800] "GET /MyFirstJsp/img/11.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:49:26 +0800] "GET /MyFirstJsp/img/24.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:49:40 +0800] "GET /MyFirstJsp/work_1116.jsp HTTP/1.1" 200 16380
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:49:40 +0800] "GET /MyFirstJsp/css/layout.css HTTP/1.1" 200 212
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:49:40 +0800] "GET /MyFirstJsp/img/24.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:49:40 +0800] "GET /MyFirstJsp/img/11.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:49:41 +0800] "GET /MyFirstJsp/work_1116.jsp HTTP/1.1" 200 16380
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:49:41 +0800] "GET /MyFirstJsp/css/layout.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:49:41 +0800] "GET /MyFirstJsp/img/11.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:49:41 +0800] "GET /MyFirstJsp/img/24.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:49:41 +0800] "GET /MyFirstJsp/work_1116.jsp HTTP/1.1" 200 16380
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:49:41 +0800] "GET /MyFirstJsp/css/layout.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:49:41 +0800] "GET /MyFirstJsp/img/24.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:49:41 +0800] "GET /MyFirstJsp/img/11.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:49:41 +0800] "GET /MyFirstJsp/work_1116.jsp HTTP/1.1" 200 16380
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:49:41 +0800] "GET /MyFirstJsp/css/layout.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:49:41 +0800] "GET /MyFirstJsp/img/24.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:49:41 +0800] "GET /MyFirstJsp/img/11.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:49:56 +0800] "GET /MyFirstJsp/work_1116.jsp HTTP/1.1" 200 16380
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:49:56 +0800] "GET /MyFirstJsp/css/layout.css HTTP/1.1" 200 212
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:49:56 +0800] "GET /MyFirstJsp/img/24.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:49:56 +0800] "GET /MyFirstJsp/img/11.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:49:59 +0800] "GET /MyFirstJsp/work_1116.jsp HTTP/1.1" 200 16380
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:49:59 +0800] "GET /MyFirstJsp/css/layout.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:49:59 +0800] "GET /MyFirstJsp/img/24.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:49:59 +0800] "GET /MyFirstJsp/img/11.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:49:59 +0800] "GET /MyFirstJsp/work_1116.jsp HTTP/1.1" 200 16380
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:49:59 +0800] "GET /MyFirstJsp/css/layout.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:49:59 +0800] "GET /MyFirstJsp/img/11.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:49:59 +0800] "GET /MyFirstJsp/img/24.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:50:07 +0800] "GET /MyFirstJsp/work_1116.jsp HTTP/1.1" 200 16380
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:50:07 +0800] "GET /MyFirstJsp/css/layout.css HTTP/1.1" 200 212
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:50:07 +0800] "GET /MyFirstJsp/img/11.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:50:07 +0800] "GET /MyFirstJsp/img/24.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:50:07 +0800] "GET /MyFirstJsp/work_1116.jsp HTTP/1.1" 200 16380
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:50:07 +0800] "GET /MyFirstJsp/css/layout.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:50:07 +0800] "GET /MyFirstJsp/img/24.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:50:07 +0800] "GET /MyFirstJsp/img/11.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:50:07 +0800] "GET /MyFirstJsp/work_1116.jsp HTTP/1.1" 200 16380
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:50:07 +0800] "GET /MyFirstJsp/css/layout.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:50:07 +0800] "GET /MyFirstJsp/img/24.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:50:07 +0800] "GET /MyFirstJsp/img/11.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:50:07 +0800] "GET /MyFirstJsp/work_1116.jsp HTTP/1.1" 200 16380
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:50:07 +0800] "GET /MyFirstJsp/css/layout.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:50:07 +0800] "GET /MyFirstJsp/img/24.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:50:07 +0800] "GET /MyFirstJsp/img/11.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:50:07 +0800] "GET /MyFirstJsp/work_1116.jsp HTTP/1.1" 200 16380
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:50:07 +0800] "GET /MyFirstJsp/css/layout.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:50:07 +0800] "GET /MyFirstJsp/img/24.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:50:07 +0800] "GET /MyFirstJsp/img/11.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:50:07 +0800] "GET /MyFirstJsp/work_1116.jsp HTTP/1.1" 200 16380
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:50:07 +0800] "GET /MyFirstJsp/css/layout.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:50:07 +0800] "GET /MyFirstJsp/img/11.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:50:07 +0800] "GET /MyFirstJsp/img/24.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:50:08 +0800] "GET /MyFirstJsp/work_1116.jsp HTTP/1.1" 200 16380
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:50:08 +0800] "GET /MyFirstJsp/css/layout.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:50:08 +0800] "GET /MyFirstJsp/img/11.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:50:08 +0800] "GET /MyFirstJsp/img/24.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:50:08 +0800] "GET /MyFirstJsp/work_1116.jsp HTTP/1.1" 200 16380
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:50:08 +0800] "GET /MyFirstJsp/css/layout.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:50:08 +0800] "GET /MyFirstJsp/img/24.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:50:08 +0800] "GET /MyFirstJsp/img/11.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:50:08 +0800] "GET /MyFirstJsp/work_1116.jsp HTTP/1.1" 200 16380
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:50:08 +0800] "GET /MyFirstJsp/css/layout.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:50:08 +0800] "GET /MyFirstJsp/img/24.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:50:08 +0800] "GET /MyFirstJsp/img/11.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:50:15 +0800] "GET /MyFirstJsp/work_1116.jsp HTTP/1.1" 200 16380
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:50:15 +0800] "GET /MyFirstJsp/css/layout.css HTTP/1.1" 200 212
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:50:15 +0800] "GET /MyFirstJsp/img/24.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:50:15 +0800] "GET /MyFirstJsp/img/11.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:50:16 +0800] "GET /MyFirstJsp/work_1116.jsp HTTP/1.1" 200 16380
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:50:16 +0800] "GET /MyFirstJsp/css/layout.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:50:16 +0800] "GET /MyFirstJsp/img/11.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:50:16 +0800] "GET /MyFirstJsp/img/24.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:50:16 +0800] "GET /MyFirstJsp/work_1116.jsp HTTP/1.1" 200 16380
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:50:16 +0800] "GET /MyFirstJsp/css/layout.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:50:16 +0800] "GET /MyFirstJsp/img/24.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:50:16 +0800] "GET /MyFirstJsp/img/11.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:50:16 +0800] "GET /MyFirstJsp/work_1116.jsp HTTP/1.1" 200 16380
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:50:16 +0800] "GET /MyFirstJsp/css/layout.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:50:16 +0800] "GET /MyFirstJsp/img/11.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:50:16 +0800] "GET /MyFirstJsp/img/24.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:50:16 +0800] "GET /MyFirstJsp/work_1116.jsp HTTP/1.1" 200 16380
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:50:16 +0800] "GET /MyFirstJsp/css/layout.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:50:16 +0800] "GET /MyFirstJsp/img/11.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:50:16 +0800] "GET /MyFirstJsp/img/24.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:50:45 +0800] "GET /MyFirstJsp/work_1116.jsp HTTP/1.1" 200 16380
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:50:45 +0800] "GET /MyFirstJsp/css/layout.css HTTP/1.1" 200 220
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:50:45 +0800] "GET /MyFirstJsp/img/11.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:50:45 +0800] "GET /MyFirstJsp/img/24.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:50:46 +0800] "GET /MyFirstJsp/work_1116.jsp HTTP/1.1" 200 16380
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:50:46 +0800] "GET /MyFirstJsp/css/layout.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:50:46 +0800] "GET /MyFirstJsp/img/24.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:50:46 +0800] "GET /MyFirstJsp/img/11.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:50:46 +0800] "GET /MyFirstJsp/work_1116.jsp HTTP/1.1" 200 16380
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:50:46 +0800] "GET /MyFirstJsp/css/layout.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:50:46 +0800] "GET /MyFirstJsp/img/24.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:50:46 +0800] "GET /MyFirstJsp/img/11.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:51:17 +0800] "GET /MyFirstJsp/work_1116.jsp HTTP/1.1" 200 16380
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:51:17 +0800] "GET /MyFirstJsp/css/layout.css HTTP/1.1" 200 216
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:51:17 +0800] "GET /MyFirstJsp/img/24.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:51:17 +0800] "GET /MyFirstJsp/img/11.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:51:19 +0800] "GET /MyFirstJsp/work_1116.jsp HTTP/1.1" 200 16380
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:51:19 +0800] "GET /MyFirstJsp/css/layout.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:51:19 +0800] "GET /MyFirstJsp/img/11.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:51:19 +0800] "GET /MyFirstJsp/img/24.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:51:19 +0800] "GET /MyFirstJsp/work_1116.jsp HTTP/1.1" 200 16380
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:51:19 +0800] "GET /MyFirstJsp/css/layout.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:51:19 +0800] "GET /MyFirstJsp/img/24.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:51:19 +0800] "GET /MyFirstJsp/img/11.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:51:37 +0800] "GET /MyFirstJsp/work_1116.jsp HTTP/1.1" 200 16380
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:51:37 +0800] "GET /MyFirstJsp/css/layout.css HTTP/1.1" 200 216
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:51:37 +0800] "GET /MyFirstJsp/img/24.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:51:37 +0800] "GET /MyFirstJsp/img/11.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:52:12 +0800] "GET /MyFirstJsp/work_1116.jsp HTTP/1.1" 200 16380
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:52:12 +0800] "GET /MyFirstJsp/css/layout.css HTTP/1.1" 200 220
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:52:12 +0800] "GET /MyFirstJsp/img/24.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:52:12 +0800] "GET /MyFirstJsp/img/11.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:52:19 +0800] "GET /MyFirstJsp/work_1116.jsp HTTP/1.1" 200 16380
0:0:0:0:0:0:0:1 - - [16/Nov/2015:14:52:19 +0800] "GET /MyFirstJsp/css/layout.css HTTP/1.1" 200 220
